---------------------------------------------------- beginning of /proc/kmsg
====================== ULOGCAT SESSION START  ======================
K 01-01 00:00:07.291 I KERNEL                                       : udev[84]: starting version 164
K 01-01 00:00:07.620 I KERNEL                                       : Loading modules backported from Linux version R8.5-0-gcb51164
K 01-01 00:00:07.620 I KERNEL                                       : Backport generated by backports.git R8.4-0-g0d46f43
K 01-01 00:00:07.830 N KERNEL                                       : sd 0:0:0:0: [sda] 63272960 512-byte logical blocks: (32.3 GB/30.1 GiB)
K 01-01 00:00:07.830 I KERNEL                                       : EXT4-fs (mmcblk0p4): re-mounted. Opts: (null)
K 01-01 00:00:07.833 N KERNEL                                       : sd 0:0:0:0: [sda] Write Protect is off
K 01-01 00:00:07.833 D KERNEL                                       : sd 0:0:0:0: [sda] Mode Sense: 23 00 00 00
K 01-01 00:00:07.837 N KERNEL                                       : sd 0:0:0:0: [sda] Write cache: disabled, read cache: disabled, doesn't support DPO or FUA
K 01-01 00:00:07.857 I KERNEL                                       :  sda: sda1
K 01-01 00:00:07.874 N KERNEL                                       : sd 0:0:0:0: [sda] Attached SCSI removable disk
K 01-01 00:00:07.968 W KERNEL                                       : tsl2591: module is from the staging directory, the quality is unknown, you have been warned.
K 01-01 00:00:08.154 I KERNEL                                       : cfg80211: Calling CRDA to update world regulatory domain
K 01-01 00:00:08.607 I KERNEL                                       : EXT4-fs (mmcblk0p4): re-mounted. Opts: (null)
K 01-01 00:00:08.715 I KERNEL                                       : sicilia-irradiance 1-1.2:1.0: Request firware "dvb-usb-dib0700-1.23.fw"
K 01-01 00:00:09.278 I KERNEL                                       : wlcore: wl18xx HW: 183x or 180x, PG 2.2 (ROM 0x11)
K 01-01 00:00:09.355 I KERNEL                                       : wlcore: loaded
K 01-01 00:00:09.356 I KERNEL                                       : wlcore: driver version: 
K 01-01 00:00:09.356 I KERNEL                                       : wlcore: compilation time: Wed Nov  7 16:55:49 2018
K 01-01 00:00:09.377 I KERNEL                                       : usb 1-1.2: Firmware started successfully
K 01-01 00:00:09.583 I KERNEL                                       : sicilia-irradiance 1-1.2:1.0: Firmware downloaded
K 01-01 00:00:09.585 I KERNEL                                       : sicilia-irradiance 1-1.2:1.0: Firmware version: 66, 17, 0x10201, 1
K 01-01 00:00:09.586 I KERNEL                                       : sicilia-irradiance 1-1.2:1.0: TTY registration succeed
K 01-01 00:00:09.587 I KERNEL                                       : usb 1-1.2: adapter "dib0700_mfd.0.0" (master sda:0,scl:0)
K 01-01 00:00:09.590 I KERNEL                                       : usb 1-1.2: adapter "dib0700_mfd.2.5" (bit banging sda:2,scl:5)
K 01-01 00:00:09.598 I KERNEL                                       : usb 1-1.2: adapter "dib0700_mfd.3.5" (bit banging sda:3,scl:5)
K 01-01 00:00:09.600 I KERNEL                                       : usb 1-1.2: adapter "dib0700_mfd.7.5" (bit banging sda:7,scl:5)
K 01-01 00:00:09.615 I KERNEL                                       : gpiochip_add: registered GPIOs 264 to 274 on device: dib0700_mfd
K 01-01 00:00:09.615 I KERNEL                                       : sicilia-irradiance 1-1.2:1.0: GPIO chip registered
K 01-01 00:00:09.617 D KERNEL                                       : Registered led device: ncp5623c:irradiance:blue
K 01-01 00:00:09.617 D KERNEL                                       : Registered led device: ncp5623c:irradiance:green
K 01-01 00:00:09.617 D KERNEL                                       : Registered led device: ncp5623c:irradiance:red
K 01-01 00:00:09.667 I KERNEL                                       : usbcore: registered new interface driver sicilia-irradiance
K 01-01 00:00:09.702 E KERNEL                                       : android_usb: already disabled
U 01-01 01:08:36.573 N PLRM_imaging(palermo-631/MainLoop-632)       : ---------------------------------------------
U 01-01 01:08:36.573 N PLRM_imaging(palermo-631/MainLoop-632)       : FW version = v1.7.1
U 01-01 01:08:36.573 N PLRM_imaging(palermo-631/MainLoop-632)       : Camera S/N = PI040378AC7C002880
U 01-01 01:08:36.573 N PLRM_imaging(palermo-631/MainLoop-632)       : Sunshine S/N = PI040379BB7C003051
U 01-01 01:08:36.573 I tlmblackbox (telemetryd-140)                 : setEnabled 0
U 01-01 01:08:36.573 N PLRM_imaging(palermo-631/MainLoop-632)       : FlightUUID = CF66FF474BA340F4759384CB6C2A6A15
U 01-01 01:08:36.573 N PLRM_imaging(palermo-631/MainLoop-632)       : ---------------------------------------------
U 01-01 01:08:36.574 I LIBIMAG_FSM (palermo-631/Img_FSM-635)        : State Changed: Ready(2) -> SingleShot_Starting(3)
U 01-01 01:08:36.629 I pomp_comm_c (civetitf-136/civetitf-206)      : client_generated_message_handler: received event SICILIA_ERROR
U 01-01 01:08:36.634 I tlmblackbox (telemetryd-140)                 : Closing file '/data/medias/DCIM/0595/sequoia_param.dat'
U 01-01 01:08:36.668 I tlmblackbox (telemetryd-140)                 : setLogDir '/data/medias/DCIM/0596'
U 01-01 01:08:36.719 I tlmblackbox (telemetryd-140)                 : setEnabled 1
U 01-01 01:08:36.727 I tlmblackbox (telemetryd-140)                 : rotate logs: '/data/medias/DCIM/0596/sequoia_param.dat.3' -> '/data/medias/DCIM/0596/sequoia_param.dat.4'
U 01-01 01:08:36.728 I tlmblackbox (telemetryd-140)                 : rotate logs: '/data/medias/DCIM/0596/sequoia_param.dat.2' -> '/data/medias/DCIM/0596/sequoia_param.dat.3'
U 01-01 01:08:36.728 I tlmblackbox (telemetryd-140)                 : rotate logs: '/data/medias/DCIM/0596/sequoia_param.dat.1' -> '/data/medias/DCIM/0596/sequoia_param.dat.2'
U 01-01 01:08:36.728 I tlmblackbox (telemetryd-140)                 : rotate logs: '/data/medias/DCIM/0596/sequoia_param.dat' -> '/data/medias/DCIM/0596/sequoia_param.dat.1'
U 01-01 01:08:36.729 I tlmblackbox (telemetryd-140)                 : Creating file '/data/medias/DCIM/0596/sequoia_param.dat'
U 01-01 01:08:37.009 I LIBPHOTO_R2R(palermo-631/Img_FSM-635)        : R2R: mmap buffer 0: 0x6cad5000
U 01-01 01:08:37.010 I LIBPHOTO_R2R(palermo-631/Img_FSM-635)        : R2R: mmap buffer 1: 0x6b9aa000
U 01-01 01:08:37.010 I LIBPHOTO_R2R(palermo-631/Img_FSM-635)        : R2R: mmap buffer 2: 0x6a87f000
U 01-01 01:08:37.011 I LIBPHOTO_R2R(palermo-631/Img_FSM-635)        : R2R: mmap buffer 3: 0x69754000
U 01-01 01:08:37.015 I libHAL      (palermo-631/Img_FSM-635)        : [HAL_v4l2_utils->HAL_v4l2_utils_open_subdev():674] Found subdev /dev/v4l-subdev0 associated to dev /dev/video0
U 01-01 01:08:37.136 W libshdata   (telemetryd-140)                 : Session: Read session ended with error : No such device
U 01-01 01:08:37.136 I libshdata   (telemetryd-140)                 : Trying to close memory section "Session"
U 01-01 01:08:37.136 I libshdata   (telemetryd-140)                 : Memory section close successful
U 01-01 01:08:37.589 I libHAL      (palermo-631/Img_FSM-635)        : [HAL_v4l2_utils->HAL_v4l2_utils_open_subdev():674] Found subdev /dev/v4l-subdev5 associated to dev /dev/video4
U 01-01 01:08:37.627 I libHAL      (palermo-631/Img_FSM-635)        : [HAL_v4l2_utils->HAL_v4l2_utils_open_subdev():674] Found subdev /dev/v4l-subdev4 associated to dev /dev/video3
U 01-01 01:08:37.666 I libHAL      (palermo-631/Img_FSM-635)        : [HAL_v4l2_utils->HAL_v4l2_utils_open_subdev():674] Found subdev /dev/v4l-subdev3 associated to dev /dev/video2
U 01-01 01:08:37.702 I libHAL      (palermo-631/Img_FSM-635)        : [HAL_v4l2_utils->HAL_v4l2_utils_open_subdev():674] Found subdev /dev/v4l-subdev2 associated to dev /dev/video1
U 01-01 01:08:37.734 W Mt9m031     (palermo-631/Img_FSM-635)        : Auto exposure can only modify exposure time
U 01-01 01:08:37.734 W Mt9m031     (palermo-631/Img_FSM-635)        : Auto exposure can only modify exposure time
U 01-01 01:08:37.734 W Mt9m031     (palermo-631/Img_FSM-635)        : Auto exposure can only modify exposure time
U 01-01 01:08:37.734 W Mt9m031     (palermo-631/Img_FSM-635)        : Auto exposure can only modify exposure time
U 01-01 01:08:37.734 E Mt9m031     (palermo-631/Img_FSM-635)        : Attempt to set unknown analog gain
U 01-01 01:08:37.734 E Mt9m031     (palermo-631/Img_FSM-635)        : Attempt to set unknown analog gain
U 01-01 01:08:37.734 E Mt9m031     (palermo-631/Img_FSM-635)        : Attempt to set unknown analog gain
U 01-01 01:08:37.734 E Mt9m031     (palermo-631/Img_FSM-635)        : Attempt to set unknown analog gain
U 01-01 01:08:37.738 I LIBCAM_V4L2 (palermo-631/Img_FSM-660)        : Run cam /dev/video0 in multithreaded mode
U 01-01 01:08:37.750 I pomp_comm_c (mtp-server-257/client_pomp-325) : client_generated_message_handler: received event SICILIA_ASYNC_EVT_CAPTURE_STATUS
U 01-01 01:08:37.751 I PLRM_server (palermo-631/Img_FSM-635)        : New status: 0x00003019
U 01-01 01:08:37.751 I pomp_comm_c (mtp-server-257/client_pomp-325) : client_generated_message_handler: received event SICILIA_ASYNC_EVT_STATUS
U 01-01 01:08:37.751 I pomp_comm_c (civetitf-136/client_pomp-203)   : client_generated_message_handler: received event SICILIA_ASYNC_EVT_STATUS
U 01-01 01:08:37.926 I LIBIMAG_MAIN(palermo-631/Img_MainCam-660)    : PhotoSystemInternal::onStart
U 01-01 01:08:37.926 I LIBIMAG_MAIN(palermo-631/Img_MainCam-660)    : PhotoSystemInternal::onStart maincam capture
U 01-01 01:08:37.928 I IMAGING_P2A (palermo-631/Img_2A-662)         : STATS 2A CROP: [ 312, 240]-[3998,2998]
U 01-01 01:08:37.928 I IMAGING_P2A (palermo-631/Img_2A-662)         : 2A INPUT ROI: [ 312, 240]-[3998,2998]
U 01-01 01:08:37.930 I LIBCAM_ISPP7(palermo-631/Img_2A-662)         : *** Warning: stats window defined by driver is not as expected :
U 01-01 01:08:37.930 I LIBCAM_ISPP7(palermo-631/Img_2A-662)         :                     driver  != expected
U 01-01 01:08:37.930 I LIBCAM_ISPP7(palermo-631/Img_2A-662)         :         window_x : {62, 8}    {64, 0}
U 01-01 01:08:37.930 I LIBCAM_ISPP7(palermo-631/Img_2A-662)         :         window_y : {62, 0}    {62, 0}
U 01-01 01:08:37.930 I LIBCAM_ISPP7(palermo-631/Img_2A-662)         :     Do not overwrite it. 
U 01-01 01:08:38.124 I libshdata   (telemetryd-140)                 : Memory section "Session" successfully open with revision number : 10
U 01-01 01:08:38.594 I LIBIMAG_MAIN(palermo-631/Img_MonoCams-655)   : PhotoSystemInternal::onStart
U 01-01 01:08:38.594 I LIBIMAG_MAIN(palermo-631/Img_MonoCams-655)   : PhotoSystemInternal::onStart monocams capture
U 01-01 01:08:38.595 I LIBIMAG_FSM (palermo-631/Img_FSM-635)        : State Changed: SingleShot_Starting(3) -> SingleShot_WaitingAE(4)
U 01-01 01:08:38.663 I Mt9m031     (palermo-631/Img_MonoCams-655)   : downscale processed in 0.008518 seconds
U 01-01 01:08:38.676 I Mt9m031     (palermo-631/Img_MonoCams-655)   : downscale processed in 0.008666 seconds
U 01-01 01:08:38.687 I Mt9m031     (palermo-631/Img_MonoCams-655)   : downscale processed in 0.008445 seconds
U 01-01 01:08:38.705 I Mt9m031     (palermo-631/Img_MonoCams-655)   : downscale processed in 0.007686 seconds
U 01-01 01:08:38.718 I Mt9m031     (palermo-631/Img_MonoCams-655)   : downscale processed in 0.008680 seconds
U 01-01 01:08:38.730 I Mt9m031     (palermo-631/Img_MonoCams-655)   : downscale processed in 0.008519 seconds
U 01-01 01:08:38.740 I Mt9m031     (palermo-631/Img_MonoCams-655)   : downscale processed in 0.006845 seconds
U 01-01 01:08:38.747 I Mt9m031     (palermo-631/Img_MonoCams-655)   : downscale processed in 0.007135 seconds
U 01-01 01:08:38.757 I Mt9m031     (palermo-631/Img_MonoCams-655)   : downscale processed in 0.006936 seconds
K 01-01 00:00:10.772 E KERNEL                                       : android_usb: already disabled
K 01-01 00:00:10.774 I KERNEL                                       : mtp_bind_config
K 01-01 00:00:10.776 I KERNEL                                       : rndis_function_bind_config MAC: 00:00:00:00:00:00
K 01-01 00:00:10.777 W KERNEL                                       :  gadget: using random self ethernet address
K 01-01 00:00:10.777 W KERNEL                                       :  gadget: using random host ethernet address
K 01-01 00:00:10.789 I KERNEL                                       : rndis0: MAC a6:86:eb:39:47:f9
K 01-01 00:00:10.789 I KERNEL                                       : rndis0: HOST MAC 7a:08:d7:47:cb:b9
K 01-01 00:00:11.125 I KERNEL                                       : ADDRCONF(NETDEV_UP): rndis0: link is not ready
K 01-01 00:00:11.315 I KERNEL                                       : EXT4-fs (mmcblk0p4): re-mounted. Opts: (null)
U 01-01 01:08:38.768 I Mt9m031     (palermo-631/Img_MonoCams-655)   : downscale processed in 0.006696 seconds
U 01-01 01:08:38.778 I Mt9m031     (palermo-631/Img_MonoCams-655)   : downscale processed in 0.007147 seconds
U 01-01 01:08:38.783 I PlfUpdater  (plf_updater-138)                : Event on /proc/mounts, removable will be checked, wait ...
U 01-01 01:08:38.786 I Mt9m031     (palermo-631/Img_MonoCams-655)   : downscale processed in 0.007142 seconds
U 01-01 01:08:38.995 I Mt9m031     (palermo-631/Img_MonoCams-655)   : downscale processed in 0.007104 seconds
U 01-01 01:08:39.005 I Mt9m031     (palermo-631/Img_MonoCams-655)   : downscale processed in 0.006887 seconds
U 01-01 01:08:39.098 I Mt9m031     (palermo-631/Img_MonoCams-655)   : downscale processed in 0.012234 seconds
U 01-01 01:08:39.106 I Mt9m031     (palermo-631/Img_MonoCams-655)   : downscale processed in 0.007621 seconds
U 01-01 01:08:39.262 I LIBIMAG_FSM (palermo-631/Img_FSM-635)        : TIMED EVENT (ticks=1)
U 01-01 01:08:39.262 I LIBIMAG_FSM (palermo-631/Img_FSM-635)        : State Changed: SingleShot_WaitingAE(4) -> SingleShot_Taking(5)
U 01-01 01:08:39.262 I Mt9m031     (palermo-631/Img_MonoCams-655)   : downscale processed in 0.008233 seconds
U 01-01 01:08:39.264 I pomp_comm_c (mtp-server-257/client_pomp-325) : client_generated_message_handler: received event SICILIA_ASYNC_EVT_CAPTURE_STATUS
U 01-01 01:08:39.275 I Mt9m031     (palermo-631/Img_MonoCams-655)   : downscale processed in 0.007771 seconds
U 01-01 01:08:39.429 I LIBIMAG_FSM (palermo-631/Img_FSM-635)        : EX TIMED EVENT #0 (ticks=1)
U 01-01 01:08:39.530 I LIBIMAG_FSM (palermo-631/Img_FSM-635)        : EX TIMED EVENT #2 (ticks=1)
U 01-01 01:08:39.541 I LIBIMAG_FSM (palermo-631/Img_FSM-635)        : EX TIMED EVENT #2 (ticks=1)
U 01-01 01:08:39.560 I Mt9m031     (palermo-631/Img_MonoCams-655)   : downscale processed in 0.006377 seconds
U 01-01 01:08:39.570 I Mt9m031     (palermo-631/Img_MonoCams-655)   : downscale processed in 0.006566 seconds
U 01-01 01:08:39.577 I Mt9m031     (palermo-631/Img_MonoCams-655)   : downscale processed in 0.007166 seconds
U 01-01 01:08:39.579 I LIBIMAG_FSM (palermo-631/Img_FSM-635)        : EX TIMED EVENT #1 (ticks=1)
U 01-01 01:08:39.579 I LIBIMAG_ISP (palermo-631/Img_MainCam-660)    : ISPProcessing::onCaptureDone: seq=0  timestamp=4119.577569  wallclock=1451610510.655664 (/dev/video0 [2]  fps=7.679017)
U 01-01 01:08:39.587 I Mt9m031     (palermo-631/Img_MonoCams-655)   : downscale processed in 0.006283 seconds
U 01-01 01:08:39.587 I LIBCAM_CAP  (palermo-631/Img_MonoCams-655)   : closest true timestamp realtime 4119.551899, realtime: 1451610510.629726
U 01-01 01:08:39.587 I PLRM_server (palermo-631/Img_MonoCams-655)   : event_picture_time_status: 1451610510.629726
U 01-01 01:08:39.589 I LIBIMAG_MAIN(palermo-631/Img_MonoCams-655)   : PhotoSystem::onCaptureDone: seq=0  timestamp=4119.551899  wallclock=1451610510.630048 (/dev/video4 fps=30.013742)
U 01-01 01:08:39.590 I LIBIMAG_MAIN(palermo-631/Img_MonoCams-655)   : Frame pushed in workqueue 1, count=1
U 01-01 01:08:39.590 I LIBIMAG_MAIN(palermo-631/Img_MonoCams-655)   : PhotoSystem::onCaptureDone: seq=0  timestamp=4119.551899  wallclock=1451610510.639359 (/dev/video3 fps=30.013742)
U 01-01 01:08:39.591 I LIBIMAG_MAIN(palermo-631/Img_MonoCams-655)   : Frame pushed in workqueue 1, count=2
U 01-01 01:08:39.591 I LIBIMAG_MAIN(palermo-631/Img_MonoCams-655)   : PhotoSystem::onCaptureDone: seq=0  timestamp=4119.551899  wallclock=1451610510.648842 (/dev/video2 fps=30.013742)
U 01-01 01:08:39.591 I LIBIMAG_MAIN(palermo-631/Img_MonoCams-655)   : Frame pushed in workqueue 1, count=3
U 01-01 01:08:39.591 I LIBIMAG_MAIN(palermo-631/Img_MonoCams-655)   : PhotoSystem::onCaptureDone: seq=0  timestamp=4119.551899  wallclock=1451610510.656381 (/dev/video1 fps=30.013742)
U 01-01 01:08:39.591 I LIBIMAG_MAIN(palermo-631/Img_MonoCams-655)   : Frame pushed in workqueue 1, count=4
U 01-01 01:08:39.592 I pomp_comm_c (mtp-server-257/client_pomp-325) : client_generated_message_handler: received event SICILIA_ASYNC_EVT_PICTURE_TIME_STATUS
U 01-01 01:08:39.639 I LIBIMAG_ISP (palermo-631/Img_MainCam-660)    : Image 0 process by ISP in 0.059666s
U 01-01 01:08:39.639 I LIBIMAG_MAIN(palermo-631/Img_MainCam-660)    : PhotoSystem::onCaptureDone: seq=0  timestamp=4119.577569  wallclock=1451610510.655664 (/dev/video0 fps=7.679017)
U 01-01 01:08:39.640 I LIBIMAG_MAIN(palermo-631/Img_MainCam-660)    : Frame pushed in workqueue 2, count=1
U 01-01 01:08:39.640 I LIBIMAG_MAIN(palermo-631/Img_MainCam-660)    : Capture #0 full completed
U 01-01 01:08:39.641 I pomp_comm_c (mtp-server-257/client_pomp-325) : client_generated_message_handler: received event SICILIA_ASYNC_EVT_CAPTURE_STATUS
U 01-01 01:08:39.645 I pomp_comm_c (mtp-server-257/client_pomp-325) : client_generated_message_handler: received event SICILIA_ASYNC_EVT_SNAPSHOT
U 01-01 01:08:39.645 I pomp_comm_c (civetitf-136/client_pomp-203)   : client_generated_message_handler: received event SICILIA_ASYNC_EVT_SNAPSHOT
U 01-01 01:08:39.648 I LIBIMAG_FSM (palermo-631/Img_FSM-635)        : State Changed: SingleShot_Taking(5) -> SingleShot_Stopping(6)
U 01-01 01:08:39.692 I Mt9m031     (palermo-631/Img_MonoCams-655)   : downscale processed in 0.007667 seconds
U 01-01 01:08:39.699 I Mt9m031     (palermo-631/Img_MonoCams-655)   : downscale processed in 0.006238 seconds
U 01-01 01:08:39.951 I LIBIMAG_MAIN(palermo-631/Img_MonoCams-655)   : PhotoSystemInternal::onStop
U 01-01 01:08:39.969 I LIBIMAG_MAIN(palermo-631/Img_MainCam-660)    : PhotoSystemInternal::onStop
U 01-01 01:08:39.970 I LIBIMAG_FSM (palermo-631/Img_FSM-635)        : State Changed: SingleShot_Stopping(6) -> SingleShot_Stopped(7)
U 01-01 01:08:39.970 I LIBIMAG_MAIN(palermo-631/Img_FSM-635)        : check_capture_ended: not ready: pending=5 remain=1
U 01-01 01:08:39.970 I LIBIMAG_MAIN(palermo-631/Img_FSM-635)        : | id=0 reqcount=5 succeed=5 failed=0 recorded=0
U 01-01 01:08:40.051 I LIBIMAG_MAIN(palermo-631/Img_Writer1-633)    : PhotoSystem::frame_consumer[1]: timestamp=4119.551899 (/dev/video4) delay=500ms
U 01-01 01:08:40.051 E PLRM_sensors(palermo-631/Img_Writer1-633)    : Failed to get gps data sample before (2)
U 01-01 01:08:40.051 E PLRM_imaging(palermo-631/Img_Writer1-633)    : Failed to get back gps data
U 01-01 01:08:40.052 I libshdata   (palermo-631/Img_Writer1-633)    : Memory section "colibry_sensors_Main" successfully open with revision number : 2
U 01-01 01:08:40.053 I PLRM_imaging(palermo-631/Img_Writer1-633)    : Body attitude datas (-7.582063;-2.397537;-105.071114)
U 01-01 01:08:40.054 N LIBIMAG_MAIN(palermo-631/Img_Writer1-633)    : Computed UUID 128A4B775EAC7A3A50ACB89F1BA647C0 (sequence id 0)
U 01-01 01:08:40.074 N LIBIMAG_MAIN(palermo-631/Img_Writer1-633)    : Wrote /data/medias/DCIM/0596/IMG_160101_010830_0000_NIR.TIF
U 01-01 01:08:40.074 I LIBIMAG_MAIN(palermo-631/Img_Writer1-633)    : TIFF processed in 0.020334 seconds
U 01-01 01:08:40.074 I PLRM_imaging(palermo-631/Img_Writer1-633)    : Photo Record Id = /data/medias/DCIM/0596/IMG_160101_010830_0000_NIR.TIF
U 01-01 01:08:40.077 I LIBIMAG_MAIN(palermo-631/Img_Writer2-634)    : PhotoSystem::frame_consumer[2]: timestamp=4119.577569 (/dev/video0) delay=500ms
U 01-01 01:08:40.077 E PLRM_sensors(palermo-631/Img_Writer2-634)    : Failed to get gps data sample before (2)
U 01-01 01:08:40.077 E PLRM_imaging(palermo-631/Img_Writer2-634)    : Failed to get back gps data
U 01-01 01:08:40.077 I PLRM_imaging(palermo-631/Img_Writer2-634)    : Body attitude datas (-7.578221;-2.395885;-105.070068)
U 01-01 01:08:40.078 I libshdata   (palermo-631/Img_Writer2-634)    : Memory section "rawdata_Main" successfully open with revision number : 2
U 01-01 01:08:40.080 I LIBIMAG_MAIN(palermo-631/Img_Writer1-633)    : check_capture_ended: not ready: pending=4 remain=1
U 01-01 01:08:40.080 I LIBIMAG_MAIN(palermo-631/Img_Writer1-633)    : | id=0 reqcount=5 succeed=5 failed=0 recorded=1
K 01-01 00:00:00.132 I KERNEL                                       : EXT4-fs (mmcblk0p4): re-mounted. Opts: (null)
K 01-01 00:00:03.803 I KERNEL                                       : mtp_open
K 01-01 00:00:08.480 I KERNEL                                       : wlcore: PHY firmware version: Rev 8.2.0.0.224
K 01-01 00:00:08.589 I KERNEL                                       : wlcore: firmware booted (Rev 8.9.0.0.31)
K 01-01 00:00:08.626 I KERNEL                                       : ADDRCONF(NETDEV_UP): wlan0: link is not ready
K 01-01 00:00:09.934 I KERNEL                                       : wlcore: down
K 01-01 00:00:09.980 I KERNEL                                       : cfg80211: Calling CRDA to update world regulatory domain
K 01-01 00:00:11.131 I KERNEL                                       : ADDRCONF(NETDEV_CHANGE): wlan0: link becomes ready
K 01-01 00:00:21.417 D KERNEL                                       : wlan0: no IPv6 routers present
K 01-01 00:01:50.049 I KERNEL                                       : Powering on maincam
K 01-01 00:01:50.176 W KERNEL                                       : Could not configure maincam VCM. You probably need a hardware patch
K 01-01 00:01:50.239 E KERNEL                                       : ov16825 2-0036: VCM I2C write failed [eca3: -121]
K 01-01 00:01:50.239 E KERNEL                                       : ov16825 2-0036: VCM I2C write failed [f278: -121]
K 01-01 00:01:50.239 E KERNEL                                       : ov16825 2-0036: VCM I2C write failed [dc51: -121]
K 01-01 00:01:50.240 E KERNEL                                       : ov16825 2-0036: VCM I2C write failed [0dcc: -121]
K 01-01 00:01:51.677 W KERNEL                                       : [sched_delayed] sched: RT throttling activated
K 01-01 00:01:52.597 I KERNEL                                       : RT Watchdog Timeout: Img_MonoCams[376]
K 01-01 00:01:56.068 I KERNEL                                       : Powering off maincam
K 01-01 00:01:57.678 W KERNEL                                       : avicam avicam.2: timeout, dropping frame...
K 01-01 00:01:58.177 W KERNEL                                       : avicam avicam.2: timeout, dropping frame...
K 01-01 00:02:00.017 W KERNEL                                       : avicam avicam.3: timeout, dropping frame...
K 01-01 00:02:00.517 W KERNEL                                       : avicam avicam.3: timeout, dropping frame...
K 01-01 00:02:02.357 W KERNEL                                       : avicam avicam.4: timeout, dropping frame...
K 01-01 00:02:02.857 W KERNEL                                       : avicam avicam.4: timeout, dropping frame...
K 01-01 00:02:04.697 W KERNEL                                       : avicam avicam.5: timeout, dropping frame...
K 01-01 00:02:05.197 W KERNEL                                       : avicam avicam.5: timeout, dropping frame...
K 01-01 00:02:13.940 I KERNEL                                       : Powering on maincam
K 01-01 00:02:14.051 W KERNEL                                       : Could not configure maincam VCM. You probably need a hardware patch
K 01-01 00:02:14.108 E KERNEL                                       : ov16825 2-0036: VCM I2C write failed [eca3: -121]
K 01-01 00:02:14.108 E KERNEL                                       : ov16825 2-0036: VCM I2C write failed [f278: -121]
K 01-01 00:02:14.108 E KERNEL                                       : ov16825 2-0036: VCM I2C write failed [dc51: -121]
K 01-01 00:02:14.108 E KERNEL                                       : ov16825 2-0036: VCM I2C write failed [0dcc: -121]
K 01-01 00:02:16.292 I KERNEL                                       : Powering off maincam
K 01-01 00:19:52.088 I KERNEL                                       : Powering on maincam
K 01-01 00:19:52.202 W KERNEL                                       : Could not configure maincam VCM. You probably need a hardware patch
K 01-01 00:19:52.268 E KERNEL                                       : ov16825 2-0036: VCM I2C write failed [eca3: -121]
K 01-01 00:19:52.268 E KERNEL                                       : ov16825 2-0036: VCM I2C write failed [f278: -121]
K 01-01 00:19:52.268 E KERNEL                                       : ov16825 2-0036: VCM I2C write failed [dc51: -121]
K 01-01 00:19:52.268 E KERNEL                                       : ov16825 2-0036: VCM I2C write failed [0dcc: -121]
K 01-01 00:19:54.617 I KERNEL                                       : RT Watchdog Timeout: Img_MonoCams[419]
K 01-01 00:19:58.098 I KERNEL                                       : Powering off maincam
K 01-01 00:19:59.697 W KERNEL                                       : avicam avicam.2: timeout, dropping frame...
K 01-01 00:20:00.197 W KERNEL                                       : avicam avicam.2: timeout, dropping frame...
K 01-01 00:20:02.037 W KERNEL                                       : avicam avicam.3: timeout, dropping frame...
K 01-01 00:20:02.537 W KERNEL                                       : avicam avicam.3: timeout, dropping frame...
K 01-01 00:20:04.377 W KERNEL                                       : avicam avicam.4: timeout, dropping frame...
K 01-01 00:20:04.877 W KERNEL                                       : avicam avicam.4: timeout, dropping frame...
K 01-01 00:20:06.717 W KERNEL                                       : avicam avicam.5: timeout, dropping frame...
K 01-01 00:20:07.217 W KERNEL                                       : avicam avicam.5: timeout, dropping frame...
K 01-01 00:20:11.575 I KERNEL                                       : Powering on maincam
K 01-01 00:20:11.689 W KERNEL                                       : Could not configure maincam VCM. You probably need a hardware patch
K 01-01 00:20:11.752 E KERNEL                                       : ov16825 2-0036: VCM I2C write failed [eca3: -121]
K 01-01 00:20:11.752 E KERNEL                                       : ov16825 2-0036: VCM I2C write failed [f278: -121]
K 01-01 00:20:11.752 E KERNEL                                       : ov16825 2-0036: VCM I2C write failed [dc51: -121]
K 01-01 00:20:11.752 E KERNEL                                       : ov16825 2-0036: VCM I2C write failed [0dcc: -121]
U 01-01 01:08:40.080 I LIBIMAG_MAIN(palermo-631/Img_Writer1-633)    : PhotoSystem::frame_consumer[1]: timestamp=4119.551899 (/dev/video3) delay=529ms
U 01-01 01:08:40.081 E PLRM_sensors(palermo-631/Img_Writer1-633)    : Failed to get gps data sample before (2)
U 01-01 01:08:40.081 E PLRM_imaging(palermo-631/Img_Writer1-633)    : Failed to get back gps data
U 01-01 01:08:40.095 I PLRM_imaging(palermo-631/Img_Writer1-633)    : Body attitude datas (-7.582039;-2.397583;-105.071114)
U 01-01 01:08:40.095 N LIBIMAG_MAIN(palermo-631/Img_Writer1-633)    : Computed UUID 128A4B775EAC7A3A50ACB89F1BA647C0 (sequence id 0)
U 01-01 01:08:40.109 N LIBIMAG_MAIN(palermo-631/Img_Writer1-633)    : Wrote /data/medias/DCIM/0596/IMG_160101_010830_0000_REG.TIF
U 01-01 01:08:40.109 I LIBIMAG_MAIN(palermo-631/Img_Writer1-633)    : TIFF processed in 0.013510 seconds
U 01-01 01:08:40.109 I PLRM_imaging(palermo-631/Img_Writer1-633)    : Photo Record Id = /data/medias/DCIM/0596/IMG_160101_010830_0000_REG.TIF
U 01-01 01:08:40.125 I LIBIMAG_MAIN(palermo-631/Img_Writer1-633)    : check_capture_ended: not ready: pending=3 remain=1
